F_ID,Year,Nest_box,Survival,Num_recruited,April_hatch,Synchrony,Clutch_size,Age,Immigrant,beech,pop_size,Spring_temp,winter_temp,winter_precip_t,spring_precip_t,Round,Half_fall,R_pop_size,Spring_temp_GT,Spring_temp_cat
TK25873,2008,W64A,0,0,35,-18,9,2,0,0,346,8.287324,3.406667,137.8,153.9,W,53,167,12.6505882352941,12.9596590909091
TK26233,2007,W83,1,2,35,-9,10,1,0,1,386,9.557746,5.705495,156.6,137,W,44,196,14.7332352941176,14.4635227272727
TK26233,2008,W83,1,0,40,-13,8,2,0,0,346,8.287324,3.406667,137.8,153.9,W,53,167,12.6505882352941,12.9596590909091
TK26233,2009,W83,0,1,35,-15,12,3,0,1,262,8.966197,2.471111,239.8,78.3,W,50,122,13.6294117647059,13.4490909090909
TB27312,2007,W91,1,0,35,-9,5,1,0,1,386,9.557746,5.705495,156.6,137,W,44,196,14.7332352941176,14.4635227272727
TB27312,2008,W84,0,0,39,-14,7,2,0,0,346,8.287324,3.406667,137.8,153.9,W,53,167,12.6505882352941,12.9596590909091
TK26521,2007,W93,1,0,33,-11,9,1,0,1,386,9.557746,5.705495,156.6,137,W,44,196,14.7332352941176,14.4635227272727
TK26521,2008,W95,1,0,34,-19,9,2,0,0,346,8.287324,3.406667,137.8,153.9,W,53,167,12.6505882352941,12.9596590909091
TK26521,2009,W92,1,0,30,-20,12,3,0,1,262,8.966197,2.471111,239.8,78.3,W,50,122,13.6294117647059,13.4490909090909
TK26521,2010,W83,0,0,35,-23,11,4,0,0,277,8.026761,3.193333,140.8,54.1,W,58,133,12.8466176470588,12.6498863636364
TC59761,2007,W97,1,0,37,-7,8,1,0,1,386,9.557746,5.705495,156.6,137,W,44,196,14.7332352941176,14.4635227272727
TC59761,2008,W97,1,0,42,-11,9,2,0,0,346,8.287324,3.406667,137.8,153.9,W,53,167,12.6505882352941,12.9596590909091
TC59761,2009,W97,0,2,33,-17,12,3,0,1,262,8.966197,2.471111,239.8,78.3,W,50,122,13.6294117647059,13.4490909090909
TC59608,2007,W98,0,0,39,-5,7,1,0,1,386,9.557746,5.705495,156.6,137,W,44,196,14.7332352941176,14.4635227272727
TK25851,2007,W99,0,0,38,-6,7,1,0,1,386,9.557746,5.705495,156.6,137,W,44,196,14.7332352941176,14.4635227272727
J644905,2007,W99A,1,0,40,-4,8,1,1,1,386,9.557746,5.705495,156.6,137,W,44,196,14.7332352941176,14.4635227272727
J644905,2008,W99,1,0,46,-7,7,2,1,0,346,8.287324,3.406667,137.8,153.9,W,53,167,12.6505882352941,12.9596590909091
J644905,2009,W100,0,0,37,-13,9,3,1,1,262,8.966197,2.471111,239.8,78.3,W,50,122,13.6294117647059,13.4490909090909
TK27867,2008,B10,0,0,44,-9,9,1,0,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
TK25796,2008,B125,1,0,47,-6,9,2,0,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
TK25796,2009,B23,1,0,35,-15,9,3,0,1,262,8.966197,2.471111,239.8,78.3,B,50,122,13.6294117647059,13.4490909090909
TK25796,2010,B123,0,0,41,-17,9,4,0,0,277,8.026761,3.193333,140.8,54.1,B,58,133,12.8466176470588,12.6498863636364
R639486,2008,B145,1,0,49,-4,8,2,1,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
R639486,2009,B66,0,3,37,-13,10,3,1,1,262,8.966197,2.471111,239.8,78.3,B,50,122,13.6294117647059,13.4490909090909
X235605,2008,B16,0,0,45,-8,8,1,1,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
X235601,2008,B161,1,0,42,-11,7,1,1,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
X235601,2009,B161,0,2,34,-16,8,2,1,1,262,8.966197,2.471111,239.8,78.3,B,50,122,13.6294117647059,13.4490909090909
TB27452,2008,B163,1,0,49,-4,6,1,0,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
TB27452,2009,B62,1,0,35,-15,8,2,0,1,262,8.966197,2.471111,239.8,78.3,B,50,122,13.6294117647059,13.4490909090909
TB27452,2010,B63,0,0,42,-16,7,3,0,0,277,8.026761,3.193333,140.8,54.1,B,58,133,12.8466176470588,12.6498863636364
TK26899,2008,B189,0,0,46,-7,9,1,0,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
R639275,2008,B211,0,0,47,-6,10,2,1,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
TJ27682,2008,B217,0,1,44,-9,8,1,0,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
TJ25799,2008,B222,1,0,47,-6,9,1,0,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
TJ25799,2009,B7,0,0,36,-14,12,2,0,1,262,8.966197,2.471111,239.8,78.3,B,50,122,13.6294117647059,13.4490909090909
T640099,2008,B225,0,0,39,-14,8,1,1,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
T640065,2008,B227,0,0,43,-10,8,2,1,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
X235602,2008,B229,0,0,43,-10,7,1,1,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
TJ26504,2008,B27,0,0,41,-12,8,1,0,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
TJ27702,2008,B32,0,0,52,-1,7,1,0,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
X235616,2008,B5,0,0,56,3,9,1,1,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
TK26987,2008,B63,0,1,46,-7,8,1,0,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
X235614,2008,B70,0,0,52,-1,6,1,1,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
X235615,2008,B76,1,0,53,0,8,1,1,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
X235615,2009,B76,1,0,31,-19,8,2,1,1,262,8.966197,2.471111,239.8,78.3,B,50,122,13.6294117647059,13.4490909090909
X235615,2010,B30,0,0,30,-28,9,3,1,0,277,8.026761,3.193333,140.8,54.1,B,58,133,12.8466176470588,12.6498863636364
X235609,2008,B77,0,0,50,-3,8,1,1,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
TK27930,2008,B79A,1,0,45,-8,6,1,0,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
TK27930,2009,B81,0,0,33,-17,8,2,0,1,262,8.966197,2.471111,239.8,78.3,B,50,122,13.6294117647059,13.4490909090909
T640100,2008,B86,0,0,41,-12,7,1,1,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
TJ26069,2008,B89,1,0,49,-4,8,1,0,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
TJ26069,2009,B90,0,0,37,-13,8,2,0,1,262,8.966197,2.471111,239.8,78.3,B,50,122,13.6294117647059,13.4490909090909
X235611,2008,B92,0,0,51,-2,8,1,1,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
K578765,2008,B96,0,0,45,-8,6,1,1,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
K578737,2008,B98,1,0,47,-6,6,1,1,0,346,8.287324,3.406667,137.8,153.9,B,53,167,12.6505882352941,12.9596590909091
K578737,2009,B18,0,0,36,-14,8,2,1,1,262,8.966197,2.471111,239.8,78.3,B,50,122,13.6294117647059,13.4490909090909
T640378,2008,C105,1,0,42,-11,6,1,1,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
T640378,2009,C34,0,0,36,-14,8,2,1,1,262,8.966197,2.471111,239.8,78.3,C,50,122,13.6294117647059,13.4490909090909
T640811,2008,C109,0,1,35,-18,5,1,1,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
T640807,2008,C11,1,0,35,-18,8,1,1,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
T640807,2009,C10,0,2,29,-21,8,2,1,1,262,8.966197,2.471111,239.8,78.3,C,50,122,13.6294117647059,13.4490909090909
TB27284,2008,C112,0,0,46,-7,7,1,0,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
T640816,2008,C119,0,1,36,-17,9,1,1,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
T640812,2008,C143,0,0,36,-17,6,1,1,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
T640383,2008,C146,0,0,45,-8,7,1,1,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
TK26893,2008,C15,0,0,49,-4,9,1,0,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
TK26991,2008,C152,1,0,34,-19,9,1,0,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
TK26991,2009,C52,0,0,32,-18,10,2,0,1,262,8.966197,2.471111,239.8,78.3,C,50,122,13.6294117647059,13.4490909090909
T176944,2008,C157,1,0,37,-16,7,1,1,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
T176944,2009,C25,1,1,34,-16,9,2,1,1,262,8.966197,2.471111,239.8,78.3,C,50,122,13.6294117647059,13.4490909090909
T176944,2010,C55,1,0,34,-24,7,3,1,0,277,8.026761,3.193333,140.8,54.1,C,58,133,12.8466176470588,12.6498863636364
T640804,2008,C16,1,0,35,-18,6,1,1,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
T640804,2009,C16,0,1,32,-18,9,2,1,1,262,8.966197,2.471111,239.8,78.3,C,50,122,13.6294117647059,13.4490909090909
TB27262,2008,C160B,0,0,45,-8,8,1,0,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
TB27253,2008,C163,0,1,44,-9,9,1,0,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
T640818,2008,C19,1,0,47,-6,10,1,1,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
T640818,2009,C20,0,0,36,-14,10,2,1,1,262,8.966197,2.471111,239.8,78.3,C,50,122,13.6294117647059,13.4490909090909
TK27757,2008,C23,1,0,39,-14,7,1,0,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
TK27757,2009,C37,1,0,30,-20,7,2,0,1,262,8.966197,2.471111,239.8,78.3,C,50,122,13.6294117647059,13.4490909090909
TK27757,2010,C57,0,0,39,-19,9,3,0,0,277,8.026761,3.193333,140.8,54.1,C,58,133,12.8466176470588,12.6498863636364
T176941,2008,C24C,0,0,43,-10,6,1,1,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
TC58655,2008,C54,1,2,36,-17,8,1,0,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
TC58655,2009,C53,1,1,33,-17,10,2,0,1,262,8.966197,2.471111,239.8,78.3,C,50,122,13.6294117647059,13.4490909090909
TC58655,2010,C53,1,0,40,-18,11,3,0,0,277,8.026761,3.193333,140.8,54.1,C,58,133,12.8466176470588,12.6498863636364
T640382,2008,C61,1,1,45,-8,9,2,1,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
T640382,2009,C62,1,1,37,-13,9,3,1,1,262,8.966197,2.471111,239.8,78.3,C,50,122,13.6294117647059,13.4490909090909
T640382,2010,C58,0,1,46,-12,10,4,1,0,277,8.026761,3.193333,140.8,54.1,C,58,133,12.8466176470588,12.6498863636364
T640379,2008,C62,1,1,44,-9,7,1,1,0,346,8.287324,3.406667,137.8,153.9,C,53,167,12.6505882352941,12.9596590909091
T640379,2009,C1,1,0,33,-17,7,2,1,1,262,8.966197,2.471111,239.8,78.3,C,50,122,13.6294117647059,13.4490909090909
T640379,2010,C61,1,0,38,-20,8,3,1,0,277,8.026761,3.193333,140.8,54.1,C,58,133,12.8466176470588,12.6498863636364
TJ27568,2008,CP1,0,0,48,-5,9,1,0,0,346,8.287324,3.406667,137.8,153.9,CP,53,167,12.6505882352941,12.9596590909091
K578709,2009,EX73A,0,1,38,-12,9,2,1,1,262,8.966197,2.471111,239.8,78.3,CP,50,122,13.6294117647059,13.4490909090909
N199992,2008,CP23,0,0,49,-4,9,1,1,0,346,8.287324,3.406667,137.8,153.9,CP,53,167,12.6505882352941,12.9596590909091
TJ27899,2008,CP24,1,0,54,1,9,1,0,0,346,8.287324,3.406667,137.8,153.9,CP,53,167,12.6505882352941,12.9596590909091
TJ27899,2009,EX51B,0,0,42,-8,10,2,0,1,262,8.966197,2.471111,239.8,78.3,CP,50,122,13.6294117647059,13.4490909090909
E985078,2008,CP35,0,0,47,-6,7,4,1,0,346,8.287324,3.406667,137.8,153.9,CP,53,167,12.6505882352941,12.9596590909091
TK27611,2008,CP37,1,0,38,-15,8,2,0,0,346,8.287324,3.406667,137.8,153.9,CP,53,167,12.6505882352941,12.9596590909091
TK27611,2009,EX53,0,0,36,-14,9,3,0,1,262,8.966197,2.471111,239.8,78.3,CP,50,122,13.6294117647059,13.4490909090909
N199981,2008,CP38,1,0,36,-17,6,2,1,0,346,8.287324,3.406667,137.8,153.9,CP,53,167,12.6505882352941,12.9596590909091
N199981,2009,CP38,0,0,37,-13,7,3,1,1,262,8.966197,2.471111,239.8,78.3,CP,50,122,13.6294117647059,13.4490909090909
N199984,2008,CP39,0,0,42,-11,6,1,1,0,346,8.287324,3.406667,137.8,153.9,CP,53,167,12.6505882352941,12.9596590909091
TK27297,2008,CP41,0,0,36,-17,8,1,0,0,346,8.287324,3.406667,137.8,153.9,CP,53,167,12.6505882352941,12.9596590909091
N199983,2008,CP42A,0,0,35,-18,7,1,1,0,346,8.287324,3.406667,137.8,153.9,CP,53,167,12.6505882352941,12.9596590909091
TC58776,2008,CP43,1,0,44,-9,7,3,0,0,346,8.287324,3.406667,137.8,153.9,CP,53,167,12.6505882352941,12.9596590909091
TC58776,2009,CP43,0,0,43,-7,7,4,0,1,262,8.966197,2.471111,239.8,78.3,CP,50,122,13.6294117647059,13.4490909090909
TK26979,2008,CP5A,1,0,48,-5,7,1,0,0,346,8.287324,3.406667,137.8,153.9,CP,53,167,12.6505882352941,12.9596590909091
TK26979,2009,W4B,1,2,38,-12,8,2,0,1,262,8.966197,2.471111,239.8,78.3,CP,50,122,13.6294117647059,13.4490909090909
TK26979,2010,W3,0,0,40,-18,6,3,0,0,277,8.026761,3.193333,140.8,54.1,CP,58,133,12.8466176470588,12.6498863636364
TK26931,2008,CP6,0,0,44,-9,10,1,0,0,346,8.287324,3.406667,137.8,153.9,CP,53,167,12.6505882352941,12.9596590909091
N199664,2008,EX1,1,0,52,-1,8,1,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
N199664,2009,O10,0,1,43,-7,9,2,1,1,262,8.966197,2.471111,239.8,78.3,EX,50,122,13.6294117647059,13.4490909090909
TK26061,2008,EX10A,0,0,48,-5,10,2,0,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
TJ27563,2008,EX14B,1,1,46,-7,9,1,0,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
TJ27563,2009,EX14B,1,0,37,-13,11,2,0,1,262,8.966197,2.471111,239.8,78.3,EX,50,122,13.6294117647059,13.4490909090909
TJ27563,2010,EX18A,1,0,43,-15,11,3,0,0,277,8.026761,3.193333,140.8,54.1,EX,58,133,12.8466176470588,12.6498863636364
TJ27904,2008,EX18,0,0,44,-9,10,1,0,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
N199698,2008,EX21,0,0,45,-8,8,1,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
K578731,2008,EX25,0,0,40,-13,8,1,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
TC58622,2008,EX29,0,0,50,-3,8,1,0,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
J644927,2008,EX30,1,2,47,-6,6,1,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
T640387,2008,EX34A,0,0,46,-7,8,1,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
TJ24350,2008,EX39A,0,0,47,-6,8,1,0,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
R639198,2008,EX39B,0,0,54,1,12,3,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
R639119,2008,EX39C,1,0,50,-3,10,3,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
R639119,2009,EX38A,0,0,43,-7,11,2,1,1,262,8.966197,2.471111,239.8,78.3,EX,50,122,13.6294117647059,13.4490909090909
T640604,2008,EX41C,0,0,52,-1,6,1,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
N199681,2008,EX41D,1,0,49,-4,8,1,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
N199681,2010,EX43A,0,1,37,-21,11,3,1,0,277,8.026761,3.193333,140.8,54.1,EX,58,133,12.8466176470588,12.6498863636364
N199996,2008,EX43E,0,0,54,1,7,1,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
VN57381,2008,EX45,0,0,45,-8,9,3,0,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
N199991,2008,EX49,1,0,50,-3,8,1,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
N199991,2009,EX62B,1,0,38,-12,10,2,1,1,262,8.966197,2.471111,239.8,78.3,EX,50,122,13.6294117647059,13.4490909090909
N199991,2010,EX62B,0,0,38,-20,9,3,1,0,277,8.026761,3.193333,140.8,54.1,EX,58,133,12.8466176470588,12.6498863636364
TJ27445,2008,EX51,0,0,47,-6,8,1,0,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
TK27423,2008,EX51D,0,0,46,-7,10,2,0,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
T176977,2008,EX52,0,0,50,-3,9,1,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
T176973,2008,EX53,0,1,36,-17,6,1,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
N199985,2008,EX54,0,0,46,-7,7,1,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
T640584,2008,EX60,0,0,49,-4,10,3,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
T640581,2008,EX61,0,0,52,-1,10,3,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
TC58632,2008,EX62G,1,0,49,-4,7,1,0,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
TC58632,2009,EX62G,1,0,45,-5,8,2,0,1,262,8.966197,2.471111,239.8,78.3,EX,50,122,13.6294117647059,13.4490909090909
TC58632,2010,EX62E,0,1,38,-20,9,3,0,0,277,8.026761,3.193333,140.8,54.1,EX,58,133,12.8466176470588,12.6498863636364
N199994,2008,EX63,0,0,52,-1,10,1,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
N199954,2008,EX67,1,0,54,1,9,1,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
N199954,2009,EX68,0,2,43,-7,10,2,1,1,262,8.966197,2.471111,239.8,78.3,EX,50,122,13.6294117647059,13.4490909090909
TJ27864,2008,EX68,0,0,47,-6,7,1,0,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
N199670,2008,EX7,0,0,46,-7,10,1,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
TB27277,2008,EX70,0,0,47,-6,8,1,0,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
N199989,2008,EX71,0,0,49,-4,8,1,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
N199948,2008,EX79,0,0,52,-1,9,1,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
TE79918,2008,EX8,0,0,49,-4,10,1,0,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
N199907,2008,EX9,0,1,46,-7,7,1,1,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
TJ27613,2008,EX90,0,0,50,-3,11,1,0,0,346,8.287324,3.406667,137.8,153.9,EX,53,167,12.6505882352941,12.9596590909091
TK25538,2008,MP13,0,0,46,-7,9,2,0,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
TJ26753,2008,MP18,1,0,47,-6,8,1,0,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
TJ26753,2009,MP87,1,0,37,-13,10,2,0,1,262,8.966197,2.471111,239.8,78.3,MP,50,122,13.6294117647059,13.4490909090909
TJ26753,2010,MP18,1,0,37,-21,7,3,0,0,277,8.026761,3.193333,140.8,54.1,MP,58,133,12.8466176470588,12.6498863636364
K578745,2008,MP21,0,0,44,-9,9,1,1,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
TC58458,2008,MP25,0,0,48,-5,11,4,0,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
TJ26506,2008,MP40,0,0,47,-6,9,1,0,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
K578734,2008,MP42,0,0,40,-13,7,1,1,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
TB26724,2008,MP47,0,0,35,-18,8,2,0,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
TB27439,2008,MP51,1,0,45,-8,8,1,0,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
TB27439,2009,MP78,1,0,36,-14,9,2,0,1,262,8.966197,2.471111,239.8,78.3,MP,50,122,13.6294117647059,13.4490909090909
TB27439,2010,MP77,0,1,37,-21,11,3,0,0,277,8.026761,3.193333,140.8,54.1,MP,58,133,12.8466176470588,12.6498863636364
TJ26665,2008,MP54,1,0,36,-17,6,1,0,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
TJ26665,2009,MP41,1,0,30,-20,9,2,0,1,262,8.966197,2.471111,239.8,78.3,MP,50,122,13.6294117647059,13.4490909090909
F459760,2008,MP6,0,0,46,-7,8,1,1,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
T176959,2008,MP60,1,0,41,-12,10,1,1,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
T176959,2009,MP60,1,1,34,-16,12,2,1,1,262,8.966197,2.471111,239.8,78.3,MP,50,122,13.6294117647059,13.4490909090909
T176959,2010,MP61,0,0,39,-19,11,2,1,0,277,8.026761,3.193333,140.8,54.1,MP,58,133,12.8466176470588,12.6498863636364
T640711,2008,MP61,1,0,35,-18,8,2,1,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
T640711,2009,MP64,0,0,32,-18,10,3,1,1,262,8.966197,2.471111,239.8,78.3,MP,50,122,13.6294117647059,13.4490909090909
K578743,2008,MP62,0,0,42,-11,7,1,1,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
T176955,2008,MP64,0,1,39,-14,9,1,1,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
TJ26765,2008,MP69,0,0,33,-20,7,1,0,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
K199387,2008,MP70,0,0,43,-10,7,2,1,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
TJ26502,2008,MP73,0,0,43,-10,11,1,0,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
K578749,2008,MP79,1,1,44,-9,8,1,1,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
K578749,2009,MP46,0,0,38,-12,8,2,1,1,262,8.966197,2.471111,239.8,78.3,MP,50,122,13.6294117647059,13.4490909090909
TK26716,2008,MP84,0,0,47,-6,6,1,0,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
R639484,2008,MP96,1,0,44,-9,8,2,1,0,346,8.287324,3.406667,137.8,153.9,MP,53,167,12.6505882352941,12.9596590909091
R639484,2009,MP96,0,0,38,-12,9,3,1,1,262,8.966197,2.471111,239.8,78.3,MP,50,122,13.6294117647059,13.4490909090909
N199685,2008,O101,0,0,41,-12,9,1,1,0,346,8.287324,3.406667,137.8,153.9,O,53,167,12.6505882352941,12.9596590909091
T177742,2008,O114,1,1,49,-4,9,2,1,0,346,8.287324,3.406667,137.8,153.9,O,53,167,12.6505882352941,12.9596590909091
T177742,2009,O114,0,0,42,-8,11,3,1,1,262,8.966197,2.471111,239.8,78.3,O,50,122,13.6294117647059,13.4490909090909
TB27268,2008,O116,1,1,36,-17,5,1,0,0,346,8.287324,3.406667,137.8,153.9,O,53,167,12.6505882352941,12.9596590909091
TB27268,2009,O116,0,0,34,-16,9,2,0,1,262,8.966197,2.471111,239.8,78.3,O,50,122,13.6294117647059,13.4490909090909
VE32612,2008,O119,0,0,46,-7,9,1,0,0,346,8.287324,3.406667,137.8,153.9,O,53,167,12.6505882352941,12.9596590909091
T640815,2008,O17,0,0,38,-15,7,1,1,0,346,8.287324,3.406667,137.8,153.9,O,53,167,12.6505882352941,12.9596590909091
TJ27564,2008,O21,0,0,40,-13,9,1,0,0,346,8.287324,3.406667,137.8,153.9,O,53,167,12.6505882352941,12.9596590909091
F459763,2008,O28,0,0,48,-5,11,1,1,0,346,8.287324,3.406667,137.8,153.9,O,53,167,12.6505882352941,12.9596590909091
F952437,2008,O30,0,1,46,-7,8,2,1,0,346,8.287324,3.406667,137.8,153.9,O,53,167,12.6505882352941,12.9596590909091
TJ27586,2008,O35,1,1,45,-8,8,1,0,0,346,8.287324,3.406667,137.8,153.9,O,53,167,12.6505882352941,12.9596590909091
TJ27586,2009,O46,1,0,37,-13,9,2,0,1,262,8.966197,2.471111,239.8,78.3,O,50,122,13.6294117647059,13.4490909090909
